time/fps,time/iterations,time/time_elapsed,time/total_timesteps,train/loss,train/clip_range,train/learning_rate,train/std,train/entropy_loss,train/n_updates,train/approx_kl,train/clip_fraction,train/value_loss,train/explained_variance,train/policy_gradient_loss,rollout/ep_rew_mean,rollout/ep_len_mean
540,459,1740,940032,-0.14585137367248535,0.3,0.0003,10.482873916625977,-7.530217611789704,4580,0.01896653,0.09677734375,0.46165323911700396,0.8059912323951721,-0.010641512012807653,-3990.7003685200007,8835.52
540,460,1744,942080,-0.19403114914894104,0.3,0.0003,10.539358139038086,-7.535236512124539,4590,0.0057085124,0.023486328125,1.25446476417128,0.9592024683952332,0.001104848653631052,-3990.7003685200007,8835.52
539,461,1750,944128,0.03154724836349487,0.3,0.0003,10.636892318725586,-7.550088886916638,4600,0.04532156,0.249267578125,0.4994874827330932,0.045818984508514404,-0.015522041117947083,-3981.7247710899996,8864.84
537,462,1760,946176,-0.16413363814353943,0.3,0.0003,10.66297721862793,-7.562764924764633,4610,0.014121271,0.06259765625,1.4294113086536526,0.9503715634346008,-0.0057228923207730984,-3972.38702205,8885.79
536,463,1766,948224,0.16732141375541687,0.3,0.0003,10.605855941772461,-7.56292055696249,4620,0.023787145,0.13974609375,1.61653558537364,0.8221662044525146,-0.006031523209094303,-3972.38702205,8885.79
536,464,1770,950272,-0.23297548294067383,0.3,0.0003,10.759933471679688,-7.573768052458763,4630,0.0186831,0.085986328125,0.5725407151971013,0.9883639216423035,-0.005706030581495725,-3972.38702205,8885.79
535,465,1777,952320,1.4031442403793335,0.3,0.0003,10.854095458984375,-7.592857274413109,4640,0.009200293,0.0650390625,0.8169665935449302,0.8711468577384949,-0.0027337709747371265,-3952.76315404,8908.47
535,466,1782,954368,-0.270395427942276,0.3,0.0003,11.005083084106445,-7.617536021769046,4650,0.014864224,0.061181640625,0.8396734595415183,0.9849936366081238,-0.005348761151981307,-3893.24298542,8885.15
535,467,1786,956416,0.13421571254730225,0.3,0.0003,11.071744918823242,-7.634689006209373,4660,0.015245919,0.065478515625,1.3051231475314125,0.9500787258148193,0.0022979503191891126,-3820.1366520199995,8864.51
534,468,1791,958464,0.5997046232223511,0.3,0.0003,11.286706924438477,-7.6593308940529825,4670,0.011234436,0.054541015625,1.1388855888741092,0.9624837636947632,-0.0007650226616533473,-3728.5147467399993,8784.48
534,469,1795,960512,0.3816215991973877,0.3,0.0003,11.19261360168457,-7.671856528520584,4680,0.0055444892,0.020556640625,1.1349237018963323,0.9798282980918884,0.0005908908617129783,-3728.5147467399993,8784.48
535,470,1799,962560,-0.23570996522903442,0.3,0.0003,11.625728607177734,-7.706840766966343,4690,0.02352193,0.09814453125,0.4489538477733731,0.9197674989700317,-0.0039050113016855905,-3728.5147467399993,8784.48
535,471,1802,964608,-0.24830949306488037,0.3,0.0003,11.646834373474121,-7.7395441547036175,4700,0.013567896,0.056396484375,0.8343914021155797,0.9396108984947205,0.0012038156331982464,-3728.5147467399993,8784.48
535,472,1805,966656,0.008829116821289062,0.3,0.0003,11.722906112670898,-7.745453038811684,4710,0.015766202,0.0939453125,2.2917233823798595,0.3188978433609009,-0.0043686306802555915,-3728.5147467399993,8784.48
535,473,1809,968704,0.5689241886138916,0.3,0.0003,11.716680526733398,-7.754812261462211,4720,0.015291613,0.084228515625,7.751534804143011,-0.3368842601776123,-0.013607865225640125,-3728.5147467399993,8784.48
535,474,1814,970752,1.7429174184799194,0.3,0.0003,11.756946563720703,-7.754912008345127,4730,0.01641556,0.06064453125,14.676821626722813,-0.8439551591873169,-0.007734437969338615,-3779.69443447,8795.58
534,475,1818,972800,4.197300434112549,0.3,0.0003,11.814023971557617,-7.763995414972305,4740,0.0057075135,0.0259765625,15.945554266124963,0.8749444484710693,-0.0033907714416272937,-3768.9597657399995,8715.64
534,476,1822,974848,-0.21440739929676056,0.3,0.0003,11.9080810546875,-7.776081185042858,4750,0.010324062,0.028125,1.8979626425076277,0.9133527278900146,-0.0010602626869513187,-3768.9597657399995,8715.64
534,477,1826,976896,-0.2536403238773346,0.3,0.0003,11.824843406677246,-7.7773317992687225,4760,0.022421524,0.0953125,0.7491042471025139,0.9810256361961365,-0.014394548255950212,-3768.9597657399995,8715.64
535,478,1829,978944,-0.08152005076408386,0.3,0.0003,11.842154502868652,-7.773152737319469,4770,0.014143826,0.09453125,1.8405343974009156,0.9496327638626099,-0.007853829339728691,-3768.9597657399995,8715.64
535,479,1832,980992,0.14802241325378418,0.3,0.0003,11.915054321289062,-7.779850667715072,4780,0.005188699,0.0517578125,5.81381390504539,-0.5339285135269165,-0.004734785621985793,-3768.9597657399995,8715.64
534,480,1837,983040,1.5747811794281006,0.3,0.0003,11.897501945495605,-7.787133492529392,4790,0.024733901,0.12607421875,11.152427278645337,-1.0348405838012695,-0.01187038114585448,-3669.38654875,8608.2
535,481,1841,985088,33.91303634643555,0.3,0.0003,11.93636703491211,-7.788819621503353,4800,0.01314049,0.05849609375,24.25010628066957,0.8748823404312134,-0.0016651880447170696,-3669.38654875,8608.2
535,482,1844,987136,-0.27102094888687134,0.3,0.0003,12.212481498718262,-7.81519326120615,4810,0.02098332,0.060595703125,0.7116354699363001,0.9427760243415833,-0.0020782331805094144,-3669.38654875,8608.2
535,483,1848,989184,-0.2992769181728363,0.3,0.0003,12.195608139038086,-7.833130782842636,4820,0.012473425,0.08125,0.0760507790459087,0.9934610724449158,-0.00042360437728348186,-3669.38654875,8608.2
535,484,1851,991232,-0.3058033883571625,0.3,0.0003,12.074686050415039,-7.824494601786137,4830,0.017176926,0.10908203125,0.09521863539121114,0.9894284009933472,-0.014915990398731083,-3669.38654875,8608.2
535,485,1855,993280,-0.3193630278110504,0.3,0.0003,12.232239723205566,-7.826218397915364,4840,0.008738185,0.08203125,0.04976928498363122,0.9833589196205139,-0.003172149347665254,-3669.38654875,8608.2
535,486,1860,995328,-0.28911617398262024,0.3,0.0003,12.202949523925781,-7.839943784475326,4850,0.031886794,0.12578125,0.07050243809935637,0.9849144220352173,-0.010309966595377773,-3526.36923879,8544.08
535,487,1863,997376,2.826127767562866,0.3,0.0003,12.26754093170166,-7.842386998236179,4860,0.0128373075,0.067431640625,13.13068512454629,0.9629164338111877,-0.0043109463178552685,-3526.36923879,8544.08
534,488,1868,999424,-0.09400014579296112,0.3,0.0003,12.185274124145508,-7.842338083684444,4870,0.02148499,0.0810546875,0.6768292079679668,0.9532389044761658,-0.006274092983949231,-3376.33907226,8417.32
534,489,1872,1001472,-0.09761270880699158,0.3,0.0003,12.199444770812988,-7.836465537548065,4880,0.024517708,0.06337890625,1.5278703741700155,0.8379199504852295,-0.005469755243393592,-3376.33907226,8417.32
534,490,1877,1003520,-0.1374966949224472,0.3,0.0003,12.176888465881348,-7.833707320690155,4890,0.01986525,0.129296875,0.8400890603195876,0.9254435896873474,-0.01266576704219915,-3251.5948936400005,8330.29
534,491,1881,1005568,-0.13195596635341644,0.3,0.0003,12.186945915222168,-7.83441516160965,4900,0.013439007,0.034814453125,1.2739424279774538,0.8887577056884766,0.00018618861140566877,-3251.5948936400005,8330.29
534,492,1885,1007616,-0.1988637000322342,0.3,0.0003,12.306856155395508,-7.842862091958523,4910,0.015191469,0.096630859375,0.5849093402735889,0.9445973038673401,-0.009224957674450706,-3198.8857994700006,8305.85
534,493,1889,1009664,0.15425816178321838,0.3,0.0003,12.392036437988281,-7.862160123884678,4920,0.017068766,0.05615234375,1.178066756343469,0.9166160225868225,-0.0003798264006036334,-3198.8857994700006,8305.85
533,494,1895,1011712,-0.23805826902389526,0.3,0.0003,12.492971420288086,-7.875656744837761,4930,0.024811752,0.113232421875,0.4995420997729525,0.9461411237716675,-0.009784695495909546,-3158.7596209700005,8289.48
533,495,1898,1013760,-0.18258589506149292,0.3,0.0003,12.563615798950195,-7.889367172122002,4940,0.020378724,0.055908203125,1.1962402232922613,0.9415176510810852,-0.0025129237736109646,-3158.7596209700005,8289.48
533,496,1905,1015808,-0.0841110497713089,0.3,0.0003,12.608846664428711,-7.898846070468426,4950,0.022753494,0.09306640625,0.6149850813439116,0.9056788682937622,-0.006750169142469531,-3134.36575085,8285.42
532,497,1910,1017856,-0.06203484535217285,0.3,0.0003,12.656673431396484,-7.905175741016865,4960,0.0073832762,0.03447265625,0.8170288515393622,0.9667869210243225,-0.0037313484557671473,-3114.21495691,8283.86
532,498,1914,1019904,0.08305147290229797,0.3,0.0003,12.75542163848877,-7.917071691155433,4970,0.013912962,0.045068359375,1.515239109704271,0.9038921594619751,-0.003368953629251337,-3114.21495691,8283.86
532,499,1918,1021952,-0.07519280910491943,0.3,0.0003,12.922276496887207,-7.940984722971916,4980,0.012461197,0.043359375,0.5892313281306997,0.984363317489624,-0.0063463082093221605,-3095.77185622,8295.51
532,500,1923,1024000,0.03465035557746887,0.3,0.0003,13.069090843200684,-7.961431911587715,4990,0.02257644,0.06513671875,1.0794502942357211,0.9623297452926636,0.0004564198505249806,-3074.99991571,8285.99
532,501,1927,1026048,-0.16892239451408386,0.3,0.0003,13.269157409667969,-7.986914639174938,5000,0.0151995,0.058837890625,1.2636291796108707,0.9630517959594727,-0.006435642868018477,-3074.99991571,8285.99
532,502,1930,1028096,0.681050181388855,0.3,0.0003,13.407408714294434,-8.017526432871819,5010,0.020792292,0.116552734375,0.6334719588281587,0.9336737394332886,-0.00818418774579186,-3074.99991571,8285.99
531,503,1937,1030144,-0.3219148516654968,0.3,0.0003,13.493693351745605,-8.030186179280282,5020,0.009323139,0.081787109375,0.03656875550223049,0.715846061706543,0.001533597159141209,-3053.308884950001,8309.42
530,504,1946,1032192,-0.0552607923746109,0.3,0.0003,13.455803871154785,-8.03644888997078,5030,0.010434445,0.032275390625,1.4133864731527865,0.9647067785263062,-0.0015966858823958318,-2996.924822680001,8294.8
529,505,1954,1034240,0.975286602973938,0.3,0.0003,13.368132591247559,-8.025276464223861,5040,0.00912931,0.02607421875,1.7463124088477344,0.9647210836410522,-0.0022754649246053303,-2812.9246632500003,8234.02
529,506,1957,1036288,-0.1863800287246704,0.3,0.0003,13.549596786499023,-8.032638096809388,5050,0.010495985,0.07021484375,0.6326280429610052,0.9835608005523682,-0.00638043901490164,-2812.9246632500003,8234.02
529,507,1961,1038336,-0.25820109248161316,0.3,0.0003,14.093448638916016,-8.082779836654662,5060,0.021909792,0.0771484375,1.2627274118131027,0.5884591341018677,-0.004602638442884199,-2812.9246632500003,8234.02
529,508,1964,1040384,-0.10187017917633057,0.3,0.0003,14.073685646057129,-8.12255420088768,5070,0.019757453,0.087109375,1.7973237325437368,0.9654489159584045,-0.011268678720807657,-2812.9246632500003,8234.02
529,509,1967,1042432,0.05503875017166138,0.3,0.0003,14.090030670166016,-8.12244181036949,5080,0.021822497,0.107177734375,2.9111547546461223,0.7787606716156006,-0.012655771570280194,-2812.9246632500003,8234.02
529,510,1970,1044480,0.201389878988266,0.3,0.0003,14.100494384765625,-8.124542897939682,5090,0.022339888,0.108056640625,4.472772350907325,0.6866533160209656,-0.012382590760535096,-2812.9246632500003,8234.02
529,511,1975,1046528,0.7817815542221069,0.3,0.0003,14.060538291931152,-8.122442799806596,5100,0.026544476,0.11357421875,12.886160531826317,0.7252007722854614,-0.015161935735523002,-2883.5615231200004,8315.01
529,512,1979,1048576,46.86933135986328,0.3,0.0003,14.188427925109863,-8.127601385116577,5110,0.014691564,0.075341796875,22.81695287502371,0.8918429613113403,-0.004986211373761762,-2883.5615231200004,8315.01
529,513,1982,1050624,-0.06317394971847534,0.3,0.0003,14.241514205932617,-8.14244927763939,5120,0.019870345,0.10400390625,0.4123345242580399,0.9467366337776184,-0.009830143475846853,-2883.5615231200004,8315.01
530,514,1985,1052672,-0.10034924745559692,0.3,0.0003,14.350269317626953,-8.153602194786071,5130,0.020881768,0.143017578125,0.8857853841036558,0.9084723591804504,-0.01712561773019843,-2883.5615231200004,8315.01
530,515,1989,1054720,-0.029438167810440063,0.3,0.0003,14.389566421508789,-8.16414193212986,5140,0.011238873,0.11591796875,1.1034205319359898,0.9762512445449829,-0.019152334303362294,-2883.5615231200004,8315.01
529,516,1995,1056768,0.00991445779800415,0.3,0.0003,14.340085983276367,-8.166741859912872,5150,0.036139682,0.191064453125,2.233542506583035,0.9622804522514343,-0.028030593089351897,-2928.4187729799996,8384.54
529,517,2000,1058816,0.6651061177253723,0.3,0.0003,14.477867126464844,-8.168627688288689,5160,0.014134537,0.0361328125,30.216793172061443,0.975333571434021,0.003491476115596015,-2928.4187729799996,8384.54
529,518,2004,1060864,0.2563888132572174,0.3,0.0003,14.385599136352539,-8.178445315361023,5170,0.014580727,0.0591796875,0.5294598191510886,0.9762596487998962,-0.0024176654347684234,-2928.4187729799996,8384.54
529,519,2007,1062912,-0.26937416195869446,0.3,0.0003,14.535033226013184,-8.174450105428695,5180,0.015995294,0.10546875,0.1327779421233572,0.9743849635124207,-0.011239132125047036,-2928.4187729799996,8384.54
529,520,2010,1064960,-0.3040534257888794,0.3,0.0003,14.300312995910645,-8.172780844569207,5190,0.012824698,0.10390625,0.08111074062180705,0.9921248555183411,-0.012274459870241117,-2928.4187729799996,8384.54
529,521,2014,1067008,-0.3053719103336334,0.3,0.0003,14.40472412109375,-8.162028601765632,5200,0.013121155,0.104345703125,0.1100856899865903,0.9853388071060181,-0.006201839991263114,-2928.4187729799996,8384.54
529,522,2018,1069056,-0.2692970633506775,0.3,0.0003,14.378952026367188,-8.170044463872909,5210,0.018082827,0.12333984375,0.12513362478930504,0.979332447052002,-0.017651881705387496,-2938.2215588900003,8448.29
529,523,2023,1071104,1.553227424621582,0.3,0.0003,14.429754257202148,-8.172735738754273,5220,0.007065232,0.01708984375,12.460808293172159,0.9605877995491028,0.001966790966980625,-2917.0564174500005,8438.41
529,524,2027,1073152,0.01068386435508728,0.3,0.0003,14.433637619018555,-8.17727109193802,5230,0.014825735,0.041650390625,2.5056207315064967,0.9298588037490845,-0.006299060619494412,-2917.0564174500005,8438.41
528,525,2032,1075200,-0.34448668360710144,0.3,0.0003,14.658092498779297,-8.196630480885506,5240,0.01765987,0.065185546875,0.40462447764584797,0.9743567109107971,-0.004970043112552958,-2895.7529876999997,8417.16
528,526,2037,1077248,-0.20392894744873047,0.3,0.0003,14.552345275878906,-8.201891320943833,5250,0.014546267,0.028125,1.1734502725768834,0.9658299684524536,-0.0055868433395517055,-2852.1183627100004,8373.0
528,527,2042,1079296,0.550593376159668,0.3,0.0003,14.620586395263672,-8.197754767537116,5260,0.0087094195,0.0220703125,1.098809909413103,0.8942534327507019,-0.00258019540051464,-2776.02274195,8280.96
528,528,2047,1081344,0.06651115417480469,0.3,0.0003,14.645066261291504,-8.204600349068642,5270,0.0127911605,0.052978515625,0.7109796884935349,0.968512237071991,-0.002494438826397527,-2673.0801062900005,8167.7
527,529,2052,1083392,-0.21285924315452576,0.3,0.0003,14.575621604919434,-8.20114378631115,5280,0.0099467905,0.028125,0.5827020560973324,0.9730821251869202,-0.0038487239115056584,-2608.90136847,8066.57
527,530,2057,1085440,0.46512603759765625,0.3,0.0003,14.158018112182617,-8.169637739658356,5290,0.008894736,0.0263671875,0.5796790619497187,0.9796181321144104,-0.00813293138926383,-2559.7851508,7992.17
527,531,2062,1087488,-0.23141711950302124,0.3,0.0003,14.210103988647461,-8.141057580709457,5300,0.020881047,0.05986328125,0.6238421410147567,0.9652500152587891,-0.006126157246762886,-2536.8723459099997,7957.31
526,532,2067,1089536,-0.24829575419425964,0.3,0.0003,14.356694221496582,-8.154627230763435,5310,0.021687176,0.08662109375,0.6223355221096426,0.975551187992096,-0.006407582712563453,-2440.3526502699997,7856.09
526,533,2072,1091584,-0.28024882078170776,0.3,0.0003,14.385371208190918,-8.167131659388541,5320,0.010111261,0.033740234375,0.5934292893623934,0.97905433177948,-0.00036376232892507685,-2412.7762468099995,7808.28
526,534,2077,1093632,-0.30665624141693115,0.3,0.0003,14.250201225280762,-8.158963519334794,5330,0.0060753142,0.014599609375,0.6129236232489348,0.9844102263450623,-0.0025409319408936427,-2336.3716748099996,7666.56
525,535,2086,1095680,1.4355394840240479,0.3,0.0003,14.190497398376465,-8.145696920156478,5340,0.009439573,0.044091796875,1.2045833357144147,0.9795408844947815,-0.007102359017881099,-2170.0747710699998,7324.24
524,536,2091,1097728,-0.24791300296783447,0.3,0.0003,14.20930290222168,-8.139770263433457,5350,0.020206038,0.053173828125,0.8459831349318847,0.977834165096283,-0.004608426964841783,-2170.0747710699998,7324.24
524,537,2095,1099776,-0.17315909266471863,0.3,0.0003,14.253931045532227,-8.145296767354012,5360,0.0154972505,0.083642578125,0.6439994623418898,0.8977365493774414,-0.007170604381826706,-2170.0747710699998,7324.24
525,538,2098,1101824,-0.19989468157291412,0.3,0.0003,14.163324356079102,-8.14155603647232,5370,0.016741846,0.11201171875,0.2743732946924865,0.9526888132095337,-0.013784796463733073,-2170.0747710699998,7324.24
525,539,2101,1103872,-0.23486483097076416,0.3,0.0003,14.184120178222656,-8.138107681274414,5380,0.019138629,0.0978515625,0.31655254133511335,0.9676941633224487,-0.012187694206659216,-2170.0747710699998,7324.24
525,540,2104,1105920,-0.22793623805046082,0.3,0.0003,14.112560272216797,-8.136950889229775,5390,0.02144138,0.1392578125,0.2769179130904377,0.9526864886283875,-0.019937565566215197,-2170.0747710699998,7324.24
525,541,2108,1107968,-0.3153216242790222,0.3,0.0003,13.919180870056152,-8.117566162347794,5400,0.021345105,0.1126953125,0.24248703506309538,0.9150220155715942,-0.011090720561333001,-2116.0041324499994,7235.48
525,542,2112,1110016,0.037211328744888306,0.3,0.0003,13.859476089477539,-8.100047957897186,5410,0.006414896,0.01630859375,7.0327182015869765,0.9673802852630615,-0.0011849432972667272,-2049.21935305,7085.25
525,543,2116,1112064,-0.1616317331790924,0.3,0.0003,13.920126914978027,-8.096537172794342,5420,0.009096052,0.046630859375,0.5592263351194561,0.985405445098877,-0.003616467052779626,-1994.26603034,6925.88
525,544,2119,1114112,-0.1996646225452423,0.3,0.0003,14.00857925415039,-8.112750646471977,5430,0.01543144,0.0560546875,0.4746522328699939,0.9788795709609985,9.840621569310315e-05,-1994.26603034,6925.88
525,545,2123,1116160,-0.25843456387519836,0.3,0.0003,14.26203441619873,-8.134996050596238,5440,0.03513794,0.2044921875,0.30184078123420477,0.7020466327667236,-0.012966822376984054,-1895.1263891500003,6752.52
525,546,2127,1118208,0.2016037106513977,0.3,0.0003,14.413055419921875,-8.1627803504467,5450,0.0171515,0.0578125,0.9728905690368265,0.9700844287872314,-0.013794622588466154,-1811.45490336,6638.47
525,547,2130,1120256,-0.10821071267127991,0.3,0.0003,14.67363166809082,-8.192631468176842,5460,0.018650625,0.078369140625,0.7659886425593868,0.9606410264968872,-0.005044592794001801,-1811.45490336,6638.47
526,548,2133,1122304,0.536075234413147,0.3,0.0003,14.831762313842773,-8.220152622461319,5470,0.025259286,0.09794921875,0.5044100725790486,0.9790906310081482,-0.0036364764033351093,-1811.45490336,6638.47
526,549,2137,1124352,-0.33512571454048157,0.3,0.0003,14.942384719848633,-8.241002768278122,5480,0.030683389,0.182421875,0.046559707284905015,-0.0426098108291626,-0.0138203958485974,-1748.30410542,6531.9
526,550,2141,1126400,-0.16226477921009064,0.3,0.0003,14.963248252868652,-8.24819711148739,5490,0.0075245686,0.022802734375,1.020943016652018,0.9744778871536255,-6.08017755439505e-05,-1687.4117100699996,6406.03
525,551,2145,1128448,-0.19345779716968536,0.3,0.0003,15.141409873962402,-8.260843244194984,5500,0.017756034,0.084765625,0.6062296582967974,0.979984700679779,-0.004333459642657545,-1632.4465350299997,6273.9
525,552,2149,1130496,0.09614863991737366,0.3,0.0003,15.306474685668945,-8.284024333953857,5510,0.013500771,0.050634765625,1.1770044269505888,0.9725173115730286,-0.007364673598203808,-1575.86128195,6117.36
525,553,2154,1132544,-0.030363917350769043,0.3,0.0003,15.380327224731445,-8.298409581184387,5520,0.011000726,0.03798828125,1.2168019070755691,0.9694005250930786,-0.005594303398538614,-1466.10771026,5841.29
525,554,2158,1134592,1.084969162940979,0.3,0.0003,15.622825622558594,-8.321717736124992,5530,0.015801733,0.051513671875,1.4229189621750264,0.971743643283844,-0.005646263073867885,-1411.9796496099998,5720.84
525,555,2163,1136640,-0.07151886820793152,0.3,0.0003,15.727978706359863,-8.343851146101951,5540,0.01042149,0.054443359375,0.7603956576203927,0.9722012281417847,-0.0015479603745916393,-1357.25265055,5601.83
525,556,2167,1138688,-0.20481878519058228,0.3,0.0003,15.64731502532959,-8.342554500699043,5550,0.009110928,0.026025390625,1.292299018893391,0.978188693523407,-0.00534646072628675,-1311.85097745,5470.6
525,557,2170,1140736,-0.21293364465236664,0.3,0.0003,16.284133911132812,-8.37898038327694,5560,0.022439893,0.090869140625,1.0284370403271168,0.8247203826904297,-0.010497454924916383,-1311.85097745,5470.6
525,558,2172,1142784,0.15450680255889893,0.3,0.0003,16.36203956604004,-8.420786273479461,5570,0.020682238,0.057275390625,2.1433871757239102,0.8519953489303589,-0.0077767105656676,-1311.85097745,5470.6
526,559,2175,1144832,0.6548229455947876,0.3,0.0003,16.41905975341797,-8.428993675112725,5580,0.022530988,0.04580078125,3.4240276630036535,0.2707868814468384,-0.0037600834111799486,-1311.85097745,5470.6
526,560,2178,1146880,0.08740484714508057,0.3,0.0003,16.380027770996094,-8.43043123781681,5590,0.016602606,0.09296875,3.8252952500246464,0.9744003415107727,-0.013616895504674176,-1311.85097745,5470.6
526,561,2182,1148928,0.019459575414657593,0.3,0.0003,16.40575408935547,-8.428569209575652,5600,0.02835098,0.131884765625,1.806767862662673,0.9667074680328369,-0.020075513473420868,-1300.5953924799996,5429.03
526,562,2185,1150976,3.356877326965332,0.3,0.0003,16.47772216796875,-8.436198347806931,5610,0.0060477126,0.02578125,17.546073839254678,0.957532525062561,-0.0013918997847213177,-1300.5953924799996,5429.03
526,563,2188,1153024,-0.22152721881866455,0.3,0.0003,16.45083999633789,-8.437015169858933,5620,0.012164721,0.092626953125,0.5054968254873529,0.8781867027282715,0.0020949326164554803,-1300.5953924799996,5429.03
526,564,2193,1155072,-0.2108953297138214,0.3,0.0003,16.531896591186523,-8.439842307567597,5630,0.018749885,0.136474609375,0.31494502382120115,0.712972104549408,0.0043426172698673325,-1216.8771090799999,5220.94
526,565,2197,1157120,0.8448283076286316,0.3,0.0003,16.541305541992188,-8.444817608594894,5640,0.0083517535,0.038720703125,1.2937752006342635,0.9594642519950867,-0.003605950863857288,-1182.4468591999998,5096.95
526,566,2200,1159168,1.196592092514038,0.3,0.0003,16.485342025756836,-8.445268017053603,5650,0.010069925,0.037890625,1.0551243707537652,0.95609450340271,-0.0054666910196829125,-1182.4468591999998,5096.95
526,567,2204,1161216,0.22431892156600952,0.3,0.0003,16.675634384155273,-8.455970495939255,5660,0.011722064,0.046044921875,0.9449470401275903,0.800033450126648,-0.0006827363580669043,-1120.7035296799997,4972.61
526,568,2208,1163264,-0.08092570304870605,0.3,0.0003,16.719459533691406,-8.4670725107193,5670,0.01926782,0.07734375,1.045767272473313,0.9596694707870483,-0.005870270331797656,-1089.74087994,4834.7
526,569,2211,1165312,0.31054288148880005,0.3,0.0003,16.938438415527344,-8.482992833852768,5680,0.012268621,0.0390625,0.7183589861495421,0.9598606824874878,-0.00421129963506246,-1089.74087994,4834.7
527,570,2214,1167360,-0.2930067181587219,0.3,0.0003,16.814128875732422,-8.486040326952935,5690,0.02103995,0.099462890625,0.27305591345066205,0.741258442401886,-0.006771489248785656,-1089.74087994,4834.7
527,571,2216,1169408,-0.2826266586780548,0.3,0.0003,16.8133544921875,-8.478470411896705,5700,0.008655281,0.036962890625,0.9772627915488556,0.6263687610626221,-0.00033389416785212234,-1089.74087994,4834.7
527,572,2219,1171456,-0.06683090329170227,0.3,0.0003,16.762130737304688,-8.474819460511208,5710,0.018484723,0.1080078125,1.6089999377727509,0.9716327786445618,-0.017267783402348868,-1089.74087994,4834.7
527,573,2223,1173504,-0.017102599143981934,0.3,0.0003,16.695466995239258,-8.469426879286766,5720,0.030990241,0.213525390625,1.4413870734162628,0.9803391098976135,-0.03163093810726423,-1058.35404916,4753.89
527,574,2228,1175552,25.16362190246582,0.3,0.0003,16.76703643798828,-8.468020263314248,5730,0.0114485845,0.04326171875,23.34479191955179,0.9776366949081421,-0.0007268791905516991,-984.3752734600004,4397.22
527,575,2232,1177600,0.999976634979248,0.3,0.0003,16.75735092163086,-8.47255398929119,5740,0.008139547,0.029345703125,1.3022165433503687,0.9600892663002014,-0.002175174861622509,-952.3740154600004,4223.15
527,576,2238,1179648,0.3342645466327667,0.3,0.0003,16.82985496520996,-8.474564933776856,5750,0.015098211,0.076171875,1.335592048568651,0.9632912874221802,-1.4358083717525005e-06,-935.99938603,4118.01
527,577,2242,1181696,0.30041471123695374,0.3,0.0003,16.886425018310547,-8.483084869384765,5760,0.011011992,0.041845703125,1.144426602870226,0.9739634394645691,-0.0032371763954870403,-933.39803348,4107.13
527,578,2246,1183744,0.3091728091239929,0.3,0.0003,17.25297737121582,-8.504919165372849,5770,0.009446328,0.0599609375,1.0493958577746525,0.8645443320274353,-0.0029395479752565732,-931.8220114899999,4098.17
526,579,2250,1185792,0.4297398328781128,0.3,0.0003,17.616226196289062,-8.54967954158783,5780,0.009684493,0.044921875,1.1821549852378666,0.9584313035011292,-0.007363466374226846,-929.69312634,4084.72
526,580,2254,1187840,0.7205981016159058,0.3,0.0003,17.777042388916016,-8.580434882640839,5790,0.008842077,0.063818359375,1.0190894071944059,0.9644060134887695,-0.003636882489081472,-929.00278462,4085.1
527,581,2257,1189888,-0.1505451798439026,0.3,0.0003,17.764667510986328,-8.587636950612069,5800,0.012320819,0.04833984375,1.009959020698443,0.9457019567489624,-0.001919224664743524,-929.00278462,4085.1
526,582,2262,1191936,-0.27724945545196533,0.3,0.0003,17.949445724487305,-8.601655155420303,5810,0.00882658,0.06259765625,0.58717868081294,0.9475352168083191,-0.0015748680925753433,-926.3390865099999,4071.09
526,583,2266,1193984,0.5556521415710449,0.3,0.0003,18.065616607666016,-8.614271193742752,5820,0.008221113,0.056982421875,1.8421612476930023,0.9720317125320435,-0.006875569714611629,-894.9279843600001,3961.34
527,584,2269,1196032,1.6767585277557373,0.3,0.0003,18.35531997680664,-8.636955788731575,5830,0.008656015,0.039599609375,0.9746254061814398,0.956636369228363,-0.002704369336424861,-894.9279843600001,3961.34
527,585,2272,1198080,-0.3006628453731537,0.3,0.0003,18.32826042175293,-8.652752393484116,5840,0.021576231,0.127197265625,0.2403000816819258,0.9821791648864746,-0.006925364829658065,-894.9279843600001,3961.34
527,586,2274,1200128,-0.15624882280826569,0.3,0.0003,18.427474975585938,-8.655804911255837,5850,0.016848803,0.0453125,0.6255003563128412,0.8408981561660767,-0.0015921504651487338,-894.9279843600001,3961.34
527,587,2277,1202176,-0.0715024471282959,0.3,0.0003,18.289491653442383,-8.65403910279274,5860,0.018414477,0.12880859375,0.8603985950350761,0.9938028454780579,-0.023020970102516004,-894.9279843600001,3961.34
527,588,2281,1204224,-0.1339123547077179,0.3,0.0003,18.437496185302734,-8.652584502100945,5870,0.022277512,0.122509765625,0.7895807169377804,0.9229324460029602,-0.015478444984182715,-948.6368482099999,4027.89
528,589,2284,1206272,5.941641807556152,0.3,0.0003,18.50467300415039,-8.663466954231263,5880,0.0050040893,0.02001953125,30.021626799181103,0.9807347059249878,-0.0016599456997937524,-948.6368482099999,4027.89
527,590,2288,1208320,-0.36419644951820374,0.3,0.0003,18.689523696899414,-8.677803945541381,5890,0.021728713,0.18369140625,0.11006633335491642,0.8310693502426147,-0.009739737129712012,-948.1668147400001,4037.3
527,591,2292,1210368,-0.2575543522834778,0.3,0.0003,18.807313919067383,-8.693338304758072,5900,0.014041299,0.0609375,1.1633443839149549,0.9645657539367676,-0.0035330443490238393,-947.26806601,4034.81
